PolicyNumber,Customer_Key__c,Identification_Name,Identification_Type
3822,CUST-INS-000074,Bancassurance_Key,Custom
10417,CUST-INS-000075,Bancassurance_Key,Custom
11612,CUST-INS-000076,Bancassurance_Key,Custom
1963,CUST-INS-000077,Bancassurance_Key,Custom
488,CUST-INS-000078,Bancassurance_Key,Custom
291,CUST-INS-000079,Bancassurance_Key,Custom
8395,CUST-INS-000080,Bancassurance_Key,Custom
2705,CUST-INS-000081,Bancassurance_Key,Custom
13359,CUST-INS-000082,Bancassurance_Key,Custom
102,CUST-INS-000083,Bancassurance_Key,Custom
5147,CUST-INS-000084,Bancassurance_Key,Custom
14976,CUST-INS-000085,Bancassurance_Key,Custom
9579,CUST-INS-000086,Bancassurance_Key,Custom
13489,CUST-INS-000087,Bancassurance_Key,Custom
12987,CUST-INS-000088,Bancassurance_Key,Custom
3706,CUST-INS-000089,Bancassurance_Key,Custom
6052,CUST-INS-000090,Bancassurance_Key,Custom
8375,CUST-INS-000091,Bancassurance_Key,Custom
1651,CUST-INS-000092,Bancassurance_Key,Custom
287,CUST-INS-000093,Bancassurance_Key,Custom
8397,CUST-INS-000094,Bancassurance_Key,Custom
14740,CUST-INS-000095,Bancassurance_Key,Custom
2451,CUST-INS-000096,Bancassurance_Key,Custom
10783,CUST-INS-000097,Bancassurance_Key,Custom
4765,CUST-INS-000098,Bancassurance_Key,Custom
12616,CUST-INS-000099,Bancassurance_Key,Custom
4561,CUST-INS-000100,Bancassurance_Key,Custom
12407,CUST-INS-000101,Bancassurance_Key,Custom
8664,CUST-INS-000102,Bancassurance_Key,Custom
10605,CUST-INS-000103,Bancassurance_Key,Custom
9388,CUST-INS-000104,Bancassurance_Key,Custom
12333,CUST-INS-000105,Bancassurance_Key,Custom
13435,CUST-INS-000106,Bancassurance_Key,Custom
7370,CUST-INS-000107,Bancassurance_Key,Custom
11525,CUST-INS-000108,Bancassurance_Key,Custom
14514,CUST-INS-000109,Bancassurance_Key,Custom
2302,CUST-INS-000110,Bancassurance_Key,Custom
9698,CUST-INS-000111,Bancassurance_Key,Custom
6665,CUST-INS-000112,Bancassurance_Key,Custom
7896,CUST-INS-000113,Bancassurance_Key,Custom
2345,CUST-INS-000114,Bancassurance_Key,Custom
4101,CUST-INS-000115,Bancassurance_Key,Custom
1958,CUST-INS-000116,Bancassurance_Key,Custom
12013,CUST-INS-000117,Bancassurance_Key,Custom
10862,CUST-INS-000118,Bancassurance_Key,Custom
6419,CUST-INS-000119,Bancassurance_Key,Custom
5800,CUST-INS-000120,Bancassurance_Key,Custom
8822,CUST-INS-000121,Bancassurance_Key,Custom
7088,CUST-INS-000122,Bancassurance_Key,Custom
5858,CUST-INS-000123,Bancassurance_Key,Custom
11377,CUST-INS-000124,Bancassurance_Key,Custom
13294,CUST-INS-000125,Bancassurance_Key,Custom
358,CUST-INS-000126,Bancassurance_Key,Custom
1347,CUST-INS-000127,Bancassurance_Key,Custom
1255,CUST-INS-000128,Bancassurance_Key,Custom
11369,CUST-INS-000129,Bancassurance_Key,Custom
2035,CUST-INS-000130,Bancassurance_Key,Custom
4296,CUST-INS-000131,Bancassurance_Key,Custom
5938,CUST-INS-000132,Bancassurance_Key,Custom
14271,CUST-INS-000133,Bancassurance_Key,Custom
3422,CUST-INS-000134,Bancassurance_Key,Custom
1663,CUST-INS-000135,Bancassurance_Key,Custom
13669,CUST-INS-000136,Bancassurance_Key,Custom
12647,CUST-INS-000137,Bancassurance_Key,Custom
11441,CUST-INS-000138,Bancassurance_Key,Custom
13498,CUST-INS-000139,Bancassurance_Key,Custom
9807,CUST-INS-000140,Bancassurance_Key,Custom
9984,CUST-INS-000141,Bancassurance_Key,Custom
10638,CUST-INS-000142,Bancassurance_Key,Custom
1806,CUST-INS-000143,Bancassurance_Key,Custom
15012,CUST-INS-000144,Bancassurance_Key,Custom
4150,CUST-INS-000145,Bancassurance_Key,Custom
5319,CUST-INS-000146,Bancassurance_Key,Custom
10201,CUST-INS-000147,Bancassurance_Key,Custom
3782,CUST-INS-000148,Bancassurance_Key,Custom
1088,CUST-INS-000149,Bancassurance_Key,Custom
15068,CUST-INS-000150,Bancassurance_Key,Custom
12682,CUST-INS-000151,Bancassurance_Key,Custom
6046,CUST-INS-000152,Bancassurance_Key,Custom
9460,CUST-INS-000153,Bancassurance_Key,Custom
2040,CUST-INS-000154,Bancassurance_Key,Custom
11717,CUST-INS-000155,Bancassurance_Key,Custom
14629,CUST-INS-000156,Bancassurance_Key,Custom
3796,CUST-INS-000157,Bancassurance_Key,Custom
8350,CUST-INS-000158,Bancassurance_Key,Custom
11359,CUST-INS-000159,Bancassurance_Key,Custom
7647,CUST-INS-000160,Bancassurance_Key,Custom
12284,CUST-INS-000161,Bancassurance_Key,Custom
6691,CUST-INS-000162,Bancassurance_Key,Custom
10123,CUST-INS-000163,Bancassurance_Key,Custom
12348,CUST-INS-000164,Bancassurance_Key,Custom
10336,CUST-INS-000165,Bancassurance_Key,Custom
863,CUST-INS-000166,Bancassurance_Key,Custom
7220,CUST-INS-000167,Bancassurance_Key,Custom
13427,CUST-INS-000168,Bancassurance_Key,Custom
10834,CUST-INS-000169,Bancassurance_Key,Custom
3155,CUST-INS-000170,Bancassurance_Key,Custom
6436,CUST-INS-000171,Bancassurance_Key,Custom
13654,CUST-INS-000172,Bancassurance_Key,Custom
7282,CUST-INS-000173,Bancassurance_Key,Custom
10937,CUST-INS-000174,Bancassurance_Key,Custom
15287,CUST-INS-000175,Bancassurance_Key,Custom
1311,CUST-INS-000176,Bancassurance_Key,Custom
8360,CUST-INS-000177,Bancassurance_Key,Custom
8700,CUST-INS-000178,Bancassurance_Key,Custom
2609,CUST-INS-000179,Bancassurance_Key,Custom
15373,CUST-INS-000180,Bancassurance_Key,Custom
9994,CUST-INS-000181,Bancassurance_Key,Custom
12208,CUST-INS-000182,Bancassurance_Key,Custom
2875,CUST-INS-000183,Bancassurance_Key,Custom
3616,CUST-INS-000184,Bancassurance_Key,Custom
11604,CUST-INS-000185,Bancassurance_Key,Custom
10975,CUST-INS-000186,Bancassurance_Key,Custom
9840,CUST-INS-000187,Bancassurance_Key,Custom
8640,CUST-INS-000188,Bancassurance_Key,Custom
5146,CUST-INS-000189,Bancassurance_Key,Custom
305,CUST-INS-000190,Bancassurance_Key,Custom
2445,CUST-INS-000191,Bancassurance_Key,Custom
12812,CUST-INS-000192,Bancassurance_Key,Custom
6922,CUST-INS-000193,Bancassurance_Key,Custom
13312,CUST-INS-000194,Bancassurance_Key,Custom
9741,CUST-INS-000195,Bancassurance_Key,Custom
9758,CUST-INS-000196,Bancassurance_Key,Custom
5517,CUST-INS-000197,Bancassurance_Key,Custom
9572,CUST-INS-000198,Bancassurance_Key,Custom
5447,CUST-INS-000199,Bancassurance_Key,Custom
1227,CUST-INS-000200,Bancassurance_Key,Custom
8972,CUST-INS-000201,Bancassurance_Key,Custom
11469,CUST-INS-000202,Bancassurance_Key,Custom
2082,CUST-INS-000203,Bancassurance_Key,Custom
7525,CUST-INS-000204,Bancassurance_Key,Custom
6206,CUST-INS-000205,Bancassurance_Key,Custom
9318,CUST-INS-000206,Bancassurance_Key,Custom
2272,CUST-INS-000207,Bancassurance_Key,Custom
12168,CUST-INS-000208,Bancassurance_Key,Custom
9573,CUST-INS-000209,Bancassurance_Key,Custom
6336,CUST-INS-000210,Bancassurance_Key,Custom
11185,CUST-INS-000211,Bancassurance_Key,Custom
11466,CUST-INS-000212,Bancassurance_Key,Custom
7582,CUST-INS-000213,Bancassurance_Key,Custom
10982,CUST-INS-000214,Bancassurance_Key,Custom
14012,CUST-INS-000215,Bancassurance_Key,Custom
2610,CUST-INS-000216,Bancassurance_Key,Custom
9330,CUST-INS-000217,Bancassurance_Key,Custom
7360,CUST-INS-000218,Bancassurance_Key,Custom
5847,CUST-INS-000219,Bancassurance_Key,Custom
7931,CUST-INS-000220,Bancassurance_Key,Custom
10120,CUST-INS-000221,Bancassurance_Key,Custom
10191,CUST-INS-000222,Bancassurance_Key,Custom
12270,CUST-INS-000223,Bancassurance_Key,Custom
10424,CUST-INS-000224,Bancassurance_Key,Custom
8269,CUST-INS-000225,Bancassurance_Key,Custom
9080,CUST-INS-000226,Bancassurance_Key,Custom
2089,CUST-INS-000227,Bancassurance_Key,Custom
12780,CUST-INS-000228,Bancassurance_Key,Custom
9831,CUST-INS-000229,Bancassurance_Key,Custom
11585,CUST-INS-000230,Bancassurance_Key,Custom
6250,CUST-INS-000231,Bancassurance_Key,Custom
9621,CUST-INS-000232,Bancassurance_Key,Custom
9215,CUST-INS-000233,Bancassurance_Key,Custom
12619,CUST-INS-000234,Bancassurance_Key,Custom
7880,CUST-INS-000235,Bancassurance_Key,Custom
1924,CUST-INS-000236,Bancassurance_Key,Custom
12561,CUST-INS-000237,Bancassurance_Key,Custom
2178,CUST-INS-000238,Bancassurance_Key,Custom
1303,CUST-INS-000239,Bancassurance_Key,Custom
15234,CUST-INS-000240,Bancassurance_Key,Custom
11668,CUST-INS-000241,Bancassurance_Key,Custom
12719,CUST-INS-000242,Bancassurance_Key,Custom
15354,CUST-INS-000243,Bancassurance_Key,Custom
4780,CUST-INS-000244,Bancassurance_Key,Custom
658,CUST-INS-000245,Bancassurance_Key,Custom
10549,CUST-INS-000246,Bancassurance_Key,Custom
9253,CUST-INS-000247,Bancassurance_Key,Custom
6652,CUST-INS-000248,Bancassurance_Key,Custom
13590,CUST-INS-000249,Bancassurance_Key,Custom
10803,CUST-INS-000250,Bancassurance_Key,Custom
12854,CUST-INS-000251,Bancassurance_Key,Custom
4398,CUST-INS-000252,Bancassurance_Key,Custom
9392,CUST-INS-000253,Bancassurance_Key,Custom
1490,CUST-INS-000254,Bancassurance_Key,Custom
8597,CUST-INS-000255,Bancassurance_Key,Custom
4707,CUST-INS-000256,Bancassurance_Key,Custom
10240,CUST-INS-000257,Bancassurance_Key,Custom
12663,CUST-INS-000258,Bancassurance_Key,Custom
12871,CUST-INS-000259,Bancassurance_Key,Custom
8987,CUST-INS-000260,Bancassurance_Key,Custom
5652,CUST-INS-000261,Bancassurance_Key,Custom
12910,CUST-INS-000262,Bancassurance_Key,Custom
2146,CUST-INS-000263,Bancassurance_Key,Custom
13542,CUST-INS-000264,Bancassurance_Key,Custom
11977,CUST-INS-000265,Bancassurance_Key,Custom
8301,CUST-INS-000266,Bancassurance_Key,Custom
10375,CUST-INS-000267,Bancassurance_Key,Custom
5663,CUST-INS-000268,Bancassurance_Key,Custom
14448,CUST-INS-000269,Bancassurance_Key,Custom
6426,CUST-INS-000270,Bancassurance_Key,Custom
4808,CUST-INS-000271,Bancassurance_Key,Custom
4329,CUST-INS-000272,Bancassurance_Key,Custom
13114,CUST-INS-000273,Bancassurance_Key,Custom
1122,CUST-INS-000274,Bancassurance_Key,Custom
11453,CUST-INS-000275,Bancassurance_Key,Custom
1607,CUST-INS-000276,Bancassurance_Key,Custom
7729,CUST-INS-000277,Bancassurance_Key,Custom
14585,CUST-INS-000278,Bancassurance_Key,Custom
13902,CUST-INS-000279,Bancassurance_Key,Custom
6606,CUST-INS-000280,Bancassurance_Key,Custom
4210,CUST-INS-000281,Bancassurance_Key,Custom
1007,CUST-INS-000282,Bancassurance_Key,Custom
12618,CUST-INS-000283,Bancassurance_Key,Custom
12570,CUST-INS-000284,Bancassurance_Key,Custom
12417,CUST-INS-000285,Bancassurance_Key,Custom
3206,CUST-INS-000286,Bancassurance_Key,Custom
6706,CUST-INS-000287,Bancassurance_Key,Custom
10969,CUST-INS-000288,Bancassurance_Key,Custom
169,CUST-INS-000289,Bancassurance_Key,Custom
13566,CUST-INS-000290,Bancassurance_Key,Custom
13123,CUST-INS-000291,Bancassurance_Key,Custom
1922,CUST-INS-000292,Bancassurance_Key,Custom
10098,CUST-INS-000293,Bancassurance_Key,Custom
14231,CUST-INS-000294,Bancassurance_Key,Custom
9265,CUST-INS-000295,Bancassurance_Key,Custom
11068,CUST-INS-000296,Bancassurance_Key,Custom
9864,CUST-INS-000297,Bancassurance_Key,Custom
435,CUST-INS-000298,Bancassurance_Key,Custom
829,CUST-INS-000299,Bancassurance_Key,Custom
15307,CUST-INS-000300,Bancassurance_Key,Custom
5220,CUST-INS-000301,Bancassurance_Key,Custom
4960,CUST-INS-000302,Bancassurance_Key,Custom
11141,CUST-INS-000303,Bancassurance_Key,Custom
14879,CUST-INS-000304,Bancassurance_Key,Custom
10501,CUST-INS-000305,Bancassurance_Key,Custom
4098,CUST-INS-000306,Bancassurance_Key,Custom
2859,CUST-INS-000307,Bancassurance_Key,Custom
13960,CUST-INS-000308,Bancassurance_Key,Custom
3423,CUST-INS-000309,Bancassurance_Key,Custom
3823,CUST-INS-000310,Bancassurance_Key,Custom
9971,CUST-INS-000311,Bancassurance_Key,Custom
7945,CUST-INS-000312,Bancassurance_Key,Custom
4342,CUST-INS-000313,Bancassurance_Key,Custom
13770,CUST-INS-000314,Bancassurance_Key,Custom
8905,CUST-INS-000315,Bancassurance_Key,Custom
9623,CUST-INS-000316,Bancassurance_Key,Custom
13796,CUST-INS-000317,Bancassurance_Key,Custom
47,CUST-INS-000318,Bancassurance_Key,Custom
12017,CUST-INS-000319,Bancassurance_Key,Custom
2789,CUST-INS-000320,Bancassurance_Key,Custom
2453,CUST-INS-000321,Bancassurance_Key,Custom
12953,CUST-INS-000322,Bancassurance_Key,Custom
374,CUST-INS-000323,Bancassurance_Key,Custom
15148,CUST-INS-000324,Bancassurance_Key,Custom
5362,CUST-INS-000325,Bancassurance_Key,Custom
14841,CUST-INS-000326,Bancassurance_Key,Custom
14736,CUST-INS-000327,Bancassurance_Key,Custom
12341,CUST-INS-000328,Bancassurance_Key,Custom
3602,CUST-INS-000329,Bancassurance_Key,Custom
4867,CUST-INS-000330,Bancassurance_Key,Custom
13857,CUST-INS-000331,Bancassurance_Key,Custom
12660,CUST-INS-000332,Bancassurance_Key,Custom
8582,CUST-INS-000333,Bancassurance_Key,Custom
11470,CUST-INS-000334,Bancassurance_Key,Custom
6934,CUST-INS-000335,Bancassurance_Key,Custom
9622,CUST-INS-000336,Bancassurance_Key,Custom
11213,CUST-INS-000337,Bancassurance_Key,Custom
1035,CUST-INS-000338,Bancassurance_Key,Custom
13061,CUST-INS-000339,Bancassurance_Key,Custom
15116,CUST-INS-000340,Bancassurance_Key,Custom
9419,CUST-INS-000341,Bancassurance_Key,Custom
7311,CUST-INS-000342,Bancassurance_Key,Custom
10896,CUST-INS-000343,Bancassurance_Key,Custom
938,CUST-INS-000344,Bancassurance_Key,Custom
14624,CUST-INS-000345,Bancassurance_Key,Custom
8678,CUST-INS-000346,Bancassurance_Key,Custom
6437,CUST-INS-000347,Bancassurance_Key,Custom
4565,CUST-INS-000348,Bancassurance_Key,Custom
12960,CUST-INS-000349,Bancassurance_Key,Custom
13905,CUST-INS-000350,Bancassurance_Key,Custom
2969,CUST-INS-000351,Bancassurance_Key,Custom
8290,CUST-INS-000352,Bancassurance_Key,Custom
3185,CUST-INS-000353,Bancassurance_Key,Custom
177,CUST-INS-000354,Bancassurance_Key,Custom
2311,CUST-INS-000355,Bancassurance_Key,Custom
9189,CUST-INS-000356,Bancassurance_Key,Custom
4203,CUST-INS-000357,Bancassurance_Key,Custom
5981,CUST-INS-000358,Bancassurance_Key,Custom
1062,CUST-INS-000359,Bancassurance_Key,Custom
15316,CUST-INS-000360,Bancassurance_Key,Custom
6508,CUST-INS-000361,Bancassurance_Key,Custom
11685,CUST-INS-000362,Bancassurance_Key,Custom
12498,CUST-INS-000363,Bancassurance_Key,Custom
8026,CUST-INS-000364,Bancassurance_Key,Custom
201,CUST-INS-000365,Bancassurance_Key,Custom
7744,CUST-INS-000366,Bancassurance_Key,Custom
12218,CUST-INS-000367,Bancassurance_Key,Custom
9773,CUST-INS-000368,Bancassurance_Key,Custom
469,CUST-INS-000369,Bancassurance_Key,Custom
15229,CUST-INS-000370,Bancassurance_Key,Custom
1036,CUST-INS-000371,Bancassurance_Key,Custom
7503,CUST-INS-000372,Bancassurance_Key,Custom
8614,CUST-INS-000373,Bancassurance_Key,Custom
432,CUST-INS-000374,Bancassurance_Key,Custom
1057,CUST-INS-000375,Bancassurance_Key,Custom
1660,CUST-INS-000376,Bancassurance_Key,Custom
14029,CUST-INS-000377,Bancassurance_Key,Custom
7442,CUST-INS-000378,Bancassurance_Key,Custom
7863,CUST-INS-000379,Bancassurance_Key,Custom
3979,CUST-INS-000380,Bancassurance_Key,Custom
7076,CUST-INS-000381,Bancassurance_Key,Custom
9639,CUST-INS-000382,Bancassurance_Key,Custom
281,CUST-INS-000383,Bancassurance_Key,Custom
6984,CUST-INS-000384,Bancassurance_Key,Custom
4443,CUST-INS-000385,Bancassurance_Key,Custom
4470,CUST-INS-000386,Bancassurance_Key,Custom
1164,CUST-INS-000387,Bancassurance_Key,Custom
2185,CUST-INS-000388,Bancassurance_Key,Custom
15419,CUST-INS-000389,Bancassurance_Key,Custom
10589,CUST-INS-000390,Bancassurance_Key,Custom
709,CUST-INS-000391,Bancassurance_Key,Custom
5903,CUST-INS-000392,Bancassurance_Key,Custom
12025,CUST-INS-000393,Bancassurance_Key,Custom
3485,CUST-INS-000394,Bancassurance_Key,Custom
9951,CUST-INS-000395,Bancassurance_Key,Custom
519,CUST-INS-000396,Bancassurance_Key,Custom
10778,CUST-INS-000397,Bancassurance_Key,Custom
11948,CUST-INS-000398,Bancassurance_Key,Custom
440,CUST-INS-000399,Bancassurance_Key,Custom
14267,CUST-INS-000400,Bancassurance_Key,Custom
2190,CUST-INS-000401,Bancassurance_Key,Custom
11603,CUST-INS-000402,Bancassurance_Key,Custom
4751,CUST-INS-000403,Bancassurance_Key,Custom
260,CUST-INS-000404,Bancassurance_Key,Custom
5438,CUST-INS-000405,Bancassurance_Key,Custom
4547,CUST-INS-000406,Bancassurance_Key,Custom
3644,CUST-INS-000407,Bancassurance_Key,Custom
13118,CUST-INS-000408,Bancassurance_Key,Custom
3099,CUST-INS-000409,Bancassurance_Key,Custom
3060,CUST-INS-000410,Bancassurance_Key,Custom
2127,CUST-INS-000411,Bancassurance_Key,Custom
3503,CUST-INS-000412,Bancassurance_Key,Custom
4275,CUST-INS-000413,Bancassurance_Key,Custom
28,CUST-INS-000414,Bancassurance_Key,Custom
3997,CUST-INS-000415,Bancassurance_Key,Custom
10735,CUST-INS-000416,Bancassurance_Key,Custom
7979,CUST-INS-000417,Bancassurance_Key,Custom
13798,CUST-INS-000418,Bancassurance_Key,Custom
10062,CUST-INS-000419,Bancassurance_Key,Custom
9775,CUST-INS-000420,Bancassurance_Key,Custom
4140,CUST-INS-000421,Bancassurance_Key,Custom
13370,CUST-INS-000422,Bancassurance_Key,Custom
10899,CUST-INS-000423,Bancassurance_Key,Custom
13290,CUST-INS-000424,Bancassurance_Key,Custom
5815,CUST-INS-000425,Bancassurance_Key,Custom
11993,CUST-INS-000426,Bancassurance_Key,Custom
9086,CUST-INS-000427,Bancassurance_Key,Custom
15317,CUST-INS-000428,Bancassurance_Key,Custom
11461,CUST-INS-000429,Bancassurance_Key,Custom
4082,CUST-INS-000430,Bancassurance_Key,Custom
1656,CUST-INS-000431,Bancassurance_Key,Custom
6276,CUST-INS-000432,Bancassurance_Key,Custom
11744,CUST-INS-000433,Bancassurance_Key,Custom
7153,CUST-INS-000434,Bancassurance_Key,Custom
928,CUST-INS-000435,Bancassurance_Key,Custom
3707,CUST-INS-000436,Bancassurance_Key,Custom
3910,CUST-INS-000437,Bancassurance_Key,Custom
10492,CUST-INS-000438,Bancassurance_Key,Custom
11742,CUST-INS-000439,Bancassurance_Key,Custom
1689,CUST-INS-000440,Bancassurance_Key,Custom
4078,CUST-INS-000441,Bancassurance_Key,Custom
11662,CUST-INS-000442,Bancassurance_Key,Custom
9437,CUST-INS-000443,Bancassurance_Key,Custom
13486,CUST-INS-000444,Bancassurance_Key,Custom
3652,CUST-INS-000445,Bancassurance_Key,Custom
5849,CUST-INS-000446,Bancassurance_Key,Custom
2361,CUST-INS-000447,Bancassurance_Key,Custom
8991,CUST-INS-000448,Bancassurance_Key,Custom
2956,CUST-INS-000449,Bancassurance_Key,Custom
15006,CUST-INS-000450,Bancassurance_Key,Custom
3895,CUST-INS-000451,Bancassurance_Key,Custom
8102,CUST-INS-000452,Bancassurance_Key,Custom
7932,CUST-INS-000453,Bancassurance_Key,Custom
5100,CUST-INS-000454,Bancassurance_Key,Custom
3523,CUST-INS-000455,Bancassurance_Key,Custom
3572,CUST-INS-000456,Bancassurance_Key,Custom
4490,CUST-INS-000457,Bancassurance_Key,Custom
5713,CUST-INS-000458,Bancassurance_Key,Custom
2958,CUST-INS-000459,Bancassurance_Key,Custom
2770,CUST-INS-000460,Bancassurance_Key,Custom
7418,CUST-INS-000461,Bancassurance_Key,Custom
12335,CUST-INS-000462,Bancassurance_Key,Custom
4741,CUST-INS-000463,Bancassurance_Key,Custom
7536,CUST-INS-000464,Bancassurance_Key,Custom
15139,CUST-INS-000465,Bancassurance_Key,Custom
3017,CUST-INS-000466,Bancassurance_Key,Custom
3920,CUST-INS-000467,Bancassurance_Key,Custom
1359,CUST-INS-000468,Bancassurance_Key,Custom
12753,CUST-INS-000469,Bancassurance_Key,Custom
10237,CUST-INS-000470,Bancassurance_Key,Custom
11317,CUST-INS-000471,Bancassurance_Key,Custom
12575,CUST-INS-000472,Bancassurance_Key,Custom
2096,CUST-INS-000473,Bancassurance_Key,Custom
12094,CUST-INS-000474,Bancassurance_Key,Custom
11615,CUST-INS-000475,Bancassurance_Key,Custom
2627,CUST-INS-000476,Bancassurance_Key,Custom
11144,CUST-INS-000477,Bancassurance_Key,Custom
7829,CUST-INS-000478,Bancassurance_Key,Custom
13737,CUST-INS-000479,Bancassurance_Key,Custom
8733,CUST-INS-000480,Bancassurance_Key,Custom
3590,CUST-INS-000481,Bancassurance_Key,Custom
5614,CUST-INS-000482,Bancassurance_Key,Custom
1800,CUST-INS-000483,Bancassurance_Key,Custom
7239,CUST-INS-000484,Bancassurance_Key,Custom
11898,CUST-INS-000485,Bancassurance_Key,Custom
2381,CUST-INS-000486,Bancassurance_Key,Custom
124,CUST-INS-000487,Bancassurance_Key,Custom
3722,CUST-INS-000488,Bancassurance_Key,Custom
13850,CUST-INS-000489,Bancassurance_Key,Custom
12256,CUST-INS-000490,Bancassurance_Key,Custom
2472,CUST-INS-000491,Bancassurance_Key,Custom
10426,CUST-INS-000492,Bancassurance_Key,Custom
1087,CUST-INS-000493,Bancassurance_Key,Custom
5246,CUST-INS-000494,Bancassurance_Key,Custom
14557,CUST-INS-000495,Bancassurance_Key,Custom
15176,CUST-INS-000496,Bancassurance_Key,Custom
274,CUST-INS-000497,Bancassurance_Key,Custom
14896,CUST-INS-000498,Bancassurance_Key,Custom
10213,CUST-INS-000499,Bancassurance_Key,Custom
3653,CUST-INS-000500,Bancassurance_Key,Custom
4171,CUST-INS-000501,Bancassurance_Key,Custom
7667,CUST-INS-000502,Bancassurance_Key,Custom
11234,CUST-INS-000503,Bancassurance_Key,Custom
15280,CUST-INS-000504,Bancassurance_Key,Custom
9878,CUST-INS-000505,Bancassurance_Key,Custom
9552,CUST-INS-000506,Bancassurance_Key,Custom
4124,CUST-INS-000507,Bancassurance_Key,Custom
11824,CUST-INS-000508,Bancassurance_Key,Custom
12819,CUST-INS-000509,Bancassurance_Key,Custom
5333,CUST-INS-000510,Bancassurance_Key,Custom
3754,CUST-INS-000511,Bancassurance_Key,Custom
7804,CUST-INS-000512,Bancassurance_Key,Custom
6212,CUST-INS-000513,Bancassurance_Key,Custom
5328,CUST-INS-000514,Bancassurance_Key,Custom
