Transaction_Id__c,Customer_Key__c,Identification_Name,Identification_Type
TXN-0000481,CUST-000368,Bancassurance_Key,Custom
TXN-0000482,CUST-000681,Bancassurance_Key,Custom
TXN-0000483,CUST-000844,Bancassurance_Key,Custom
TXN-0000484,CUST-001372,Bancassurance_Key,Custom
TXN-0000485,CUST-000509,Bancassurance_Key,Custom
TXN-0000486,CUST-000547,Bancassurance_Key,Custom
TXN-0000487,CUST-000327,Bancassurance_Key,Custom
TXN-0000488,CUST-001437,Bancassurance_Key,Custom
TXN-0000489,CUST-000222,Bancassurance_Key,Custom
TXN-0000490,CUST-000784,Bancassurance_Key,Custom
TXN-0000491,CUST-000080,Bancassurance_Key,Custom
TXN-0000492,CUST-000964,Bancassurance_Key,Custom
TXN-0000493,CUST-000456,Bancassurance_Key,Custom
TXN-0000494,CUST-000409,Bancassurance_Key,Custom
TXN-0000495,CUST-000943,Bancassurance_Key,Custom
TXN-0000496,CUST-000717,Bancassurance_Key,Custom
TXN-0000497,CUST-000626,Bancassurance_Key,Custom
TXN-0000498,CUST-000467,Bancassurance_Key,Custom
TXN-0000499,CUST-000457,Bancassurance_Key,Custom
TXN-0000500,CUST-000049,Bancassurance_Key,Custom
TXN-0000501,CUST-001352,Bancassurance_Key,Custom
TXN-0000502,CUST-000396,Bancassurance_Key,Custom
TXN-0000503,CUST-000817,Bancassurance_Key,Custom
TXN-0000504,CUST-000673,Bancassurance_Key,Custom
TXN-0000505,CUST-000571,Bancassurance_Key,Custom
TXN-0000506,CUST-000143,Bancassurance_Key,Custom
TXN-0000507,CUST-000572,Bancassurance_Key,Custom
TXN-0000508,CUST-000720,Bancassurance_Key,Custom
TXN-0000509,CUST-001314,Bancassurance_Key,Custom
TXN-0000510,CUST-001044,Bancassurance_Key,Custom
TXN-0000511,CUST-000819,Bancassurance_Key,Custom
TXN-0000512,CUST-001392,Bancassurance_Key,Custom
TXN-0000513,CUST-001099,Bancassurance_Key,Custom
TXN-0000514,CUST-000679,Bancassurance_Key,Custom
TXN-0000515,CUST-000057,Bancassurance_Key,Custom
TXN-0000516,CUST-000237,Bancassurance_Key,Custom
TXN-0000517,CUST-000535,Bancassurance_Key,Custom
TXN-0000518,CUST-000366,Bancassurance_Key,Custom
TXN-0000519,CUST-001190,Bancassurance_Key,Custom
TXN-0000520,CUST-000544,Bancassurance_Key,Custom
TXN-0000521,CUST-000079,Bancassurance_Key,Custom
TXN-0000522,CUST-000223,Bancassurance_Key,Custom
TXN-0000523,CUST-001222,Bancassurance_Key,Custom
TXN-0000524,CUST-000890,Bancassurance_Key,Custom
TXN-0000525,CUST-000708,Bancassurance_Key,Custom
TXN-0000526,CUST-001493,Bancassurance_Key,Custom
TXN-0000527,CUST-000643,Bancassurance_Key,Custom
TXN-0000528,CUST-000894,Bancassurance_Key,Custom
TXN-0000529,CUST-001242,Bancassurance_Key,Custom
TXN-0000530,CUST-001048,Bancassurance_Key,Custom
TXN-0000531,CUST-000237,Bancassurance_Key,Custom
TXN-0000532,CUST-000789,Bancassurance_Key,Custom
TXN-0000533,CUST-001181,Bancassurance_Key,Custom
TXN-0000534,CUST-000390,Bancassurance_Key,Custom
TXN-0000535,CUST-000522,Bancassurance_Key,Custom
TXN-0000536,CUST-000091,Bancassurance_Key,Custom
TXN-0000537,CUST-001452,Bancassurance_Key,Custom
TXN-0000538,CUST-000894,Bancassurance_Key,Custom
TXN-0000539,CUST-000004,Bancassurance_Key,Custom
TXN-0000540,CUST-001065,Bancassurance_Key,Custom
TXN-0000541,CUST-001103,Bancassurance_Key,Custom
TXN-0000542,CUST-001407,Bancassurance_Key,Custom
TXN-0000543,CUST-001474,Bancassurance_Key,Custom
TXN-0000544,CUST-001374,Bancassurance_Key,Custom
TXN-0000545,CUST-000404,Bancassurance_Key,Custom
TXN-0000546,CUST-000746,Bancassurance_Key,Custom
TXN-0000547,CUST-000884,Bancassurance_Key,Custom
TXN-0000548,CUST-000144,Bancassurance_Key,Custom
TXN-0000549,CUST-001361,Bancassurance_Key,Custom
TXN-0000550,CUST-000677,Bancassurance_Key,Custom
TXN-0000551,CUST-001277,Bancassurance_Key,Custom
TXN-0000552,CUST-000643,Bancassurance_Key,Custom
TXN-0000553,CUST-001359,Bancassurance_Key,Custom
TXN-0000554,CUST-000256,Bancassurance_Key,Custom
TXN-0000555,CUST-001475,Bancassurance_Key,Custom
TXN-0000556,CUST-000616,Bancassurance_Key,Custom
TXN-0000557,CUST-001039,Bancassurance_Key,Custom
TXN-0000558,CUST-000634,Bancassurance_Key,Custom
TXN-0000559,CUST-001366,Bancassurance_Key,Custom
TXN-0000560,CUST-000837,Bancassurance_Key,Custom
TXN-0000561,CUST-000669,Bancassurance_Key,Custom
TXN-0000562,CUST-000825,Bancassurance_Key,Custom
TXN-0000563,CUST-001428,Bancassurance_Key,Custom
TXN-0000564,CUST-000606,Bancassurance_Key,Custom
TXN-0000565,CUST-001136,Bancassurance_Key,Custom
TXN-0000566,CUST-000261,Bancassurance_Key,Custom
TXN-0000567,CUST-000393,Bancassurance_Key,Custom
TXN-0000568,CUST-000862,Bancassurance_Key,Custom
TXN-0000569,CUST-001362,Bancassurance_Key,Custom
TXN-0000570,CUST-000777,Bancassurance_Key,Custom
TXN-0000571,CUST-001388,Bancassurance_Key,Custom
TXN-0000572,CUST-000357,Bancassurance_Key,Custom
TXN-0000573,CUST-001261,Bancassurance_Key,Custom
TXN-0000574,CUST-001166,Bancassurance_Key,Custom
TXN-0000575,CUST-000617,Bancassurance_Key,Custom
TXN-0000576,CUST-000832,Bancassurance_Key,Custom
TXN-0000577,CUST-001123,Bancassurance_Key,Custom
TXN-0000578,CUST-000001,Bancassurance_Key,Custom
TXN-0000579,CUST-000623,Bancassurance_Key,Custom
TXN-0000580,CUST-000588,Bancassurance_Key,Custom
TXN-0000581,CUST-000431,Bancassurance_Key,Custom
TXN-0000582,CUST-000881,Bancassurance_Key,Custom
TXN-0000583,CUST-001188,Bancassurance_Key,Custom
TXN-0000584,CUST-001243,Bancassurance_Key,Custom
TXN-0000585,CUST-001341,Bancassurance_Key,Custom
TXN-0000586,CUST-000660,Bancassurance_Key,Custom
TXN-0000587,CUST-000953,Bancassurance_Key,Custom
TXN-0000588,CUST-000905,Bancassurance_Key,Custom
TXN-0000589,CUST-000906,Bancassurance_Key,Custom
TXN-0000590,CUST-001384,Bancassurance_Key,Custom
TXN-0000591,CUST-000438,Bancassurance_Key,Custom
TXN-0000592,CUST-001047,Bancassurance_Key,Custom
TXN-0000593,CUST-000970,Bancassurance_Key,Custom
TXN-0000594,CUST-000348,Bancassurance_Key,Custom
TXN-0000595,CUST-001350,Bancassurance_Key,Custom
TXN-0000596,CUST-000174,Bancassurance_Key,Custom
TXN-0000597,CUST-000582,Bancassurance_Key,Custom
TXN-0000598,CUST-001056,Bancassurance_Key,Custom
TXN-0000599,CUST-001360,Bancassurance_Key,Custom
TXN-0000600,CUST-001297,Bancassurance_Key,Custom
TXN-0000601,CUST-001269,Bancassurance_Key,Custom
TXN-0000602,CUST-000687,Bancassurance_Key,Custom
TXN-0000603,CUST-000192,Bancassurance_Key,Custom
TXN-0000604,CUST-000482,Bancassurance_Key,Custom
TXN-0000605,CUST-001378,Bancassurance_Key,Custom
TXN-0000606,CUST-000636,Bancassurance_Key,Custom
TXN-0000607,CUST-000461,Bancassurance_Key,Custom
TXN-0000608,CUST-000408,Bancassurance_Key,Custom
TXN-0000609,CUST-000302,Bancassurance_Key,Custom
TXN-0000610,CUST-000051,Bancassurance_Key,Custom
TXN-0000611,CUST-000095,Bancassurance_Key,Custom
TXN-0000612,CUST-000502,Bancassurance_Key,Custom
TXN-0000613,CUST-000974,Bancassurance_Key,Custom
TXN-0000614,CUST-001252,Bancassurance_Key,Custom
TXN-0000615,CUST-000150,Bancassurance_Key,Custom
TXN-0000616,CUST-000933,Bancassurance_Key,Custom
TXN-0000617,CUST-000849,Bancassurance_Key,Custom
TXN-0000618,CUST-001290,Bancassurance_Key,Custom
TXN-0000619,CUST-001179,Bancassurance_Key,Custom
TXN-0000620,CUST-000399,Bancassurance_Key,Custom
TXN-0000621,CUST-001472,Bancassurance_Key,Custom
TXN-0000622,CUST-001427,Bancassurance_Key,Custom
TXN-0000623,CUST-000787,Bancassurance_Key,Custom
TXN-0000624,CUST-001013,Bancassurance_Key,Custom
TXN-0000625,CUST-000819,Bancassurance_Key,Custom
TXN-0000626,CUST-000500,Bancassurance_Key,Custom
TXN-0000627,CUST-000303,Bancassurance_Key,Custom
TXN-0000628,CUST-001344,Bancassurance_Key,Custom
TXN-0000629,CUST-001409,Bancassurance_Key,Custom
TXN-0000630,CUST-000012,Bancassurance_Key,Custom
TXN-0000631,CUST-000219,Bancassurance_Key,Custom
TXN-0000632,CUST-000871,Bancassurance_Key,Custom
TXN-0000633,CUST-000449,Bancassurance_Key,Custom
TXN-0000634,CUST-000361,Bancassurance_Key,Custom
TXN-0000635,CUST-001426,Bancassurance_Key,Custom
TXN-0000636,CUST-001061,Bancassurance_Key,Custom
TXN-0000637,CUST-000952,Bancassurance_Key,Custom
TXN-0000638,CUST-000103,Bancassurance_Key,Custom
TXN-0000639,CUST-001142,Bancassurance_Key,Custom
TXN-0000640,CUST-000511,Bancassurance_Key,Custom
TXN-0000641,CUST-000249,Bancassurance_Key,Custom
TXN-0000642,CUST-000935,Bancassurance_Key,Custom
TXN-0000643,CUST-000274,Bancassurance_Key,Custom
TXN-0000644,CUST-000952,Bancassurance_Key,Custom
TXN-0000645,CUST-001368,Bancassurance_Key,Custom
TXN-0000646,CUST-001088,Bancassurance_Key,Custom
TXN-0000647,CUST-001145,Bancassurance_Key,Custom
TXN-0000648,CUST-001220,Bancassurance_Key,Custom
TXN-0000649,CUST-000650,Bancassurance_Key,Custom
TXN-0000650,CUST-000907,Bancassurance_Key,Custom
TXN-0000651,CUST-001255,Bancassurance_Key,Custom
TXN-0000652,CUST-001474,Bancassurance_Key,Custom
TXN-0000653,CUST-001034,Bancassurance_Key,Custom
TXN-0000654,CUST-000874,Bancassurance_Key,Custom
TXN-0000655,CUST-001123,Bancassurance_Key,Custom
TXN-0000656,CUST-000914,Bancassurance_Key,Custom
TXN-0000657,CUST-000326,Bancassurance_Key,Custom
TXN-0000658,CUST-000973,Bancassurance_Key,Custom
TXN-0000659,CUST-000922,Bancassurance_Key,Custom
TXN-0000660,CUST-000531,Bancassurance_Key,Custom
TXN-0000661,CUST-000507,Bancassurance_Key,Custom
TXN-0000662,CUST-001306,Bancassurance_Key,Custom
TXN-0000663,CUST-000568,Bancassurance_Key,Custom
TXN-0000664,CUST-001068,Bancassurance_Key,Custom
TXN-0000665,CUST-000993,Bancassurance_Key,Custom
TXN-0000666,CUST-001284,Bancassurance_Key,Custom
TXN-0000667,CUST-000490,Bancassurance_Key,Custom
TXN-0000668,CUST-000563,Bancassurance_Key,Custom
TXN-0000669,CUST-000901,Bancassurance_Key,Custom
TXN-0000670,CUST-000159,Bancassurance_Key,Custom
TXN-0000671,CUST-001462,Bancassurance_Key,Custom
TXN-0000672,CUST-000586,Bancassurance_Key,Custom
TXN-0000673,CUST-000481,Bancassurance_Key,Custom
TXN-0000674,CUST-000557,Bancassurance_Key,Custom
TXN-0000675,CUST-000688,Bancassurance_Key,Custom
TXN-0000676,CUST-000655,Bancassurance_Key,Custom
TXN-0000677,CUST-001107,Bancassurance_Key,Custom
TXN-0000678,CUST-000166,Bancassurance_Key,Custom
TXN-0000679,CUST-000284,Bancassurance_Key,Custom
TXN-0000680,CUST-000309,Bancassurance_Key,Custom
TXN-0000681,CUST-000474,Bancassurance_Key,Custom
TXN-0000682,CUST-000785,Bancassurance_Key,Custom
TXN-0000683,CUST-001422,Bancassurance_Key,Custom
TXN-0000684,CUST-000313,Bancassurance_Key,Custom
TXN-0000685,CUST-001447,Bancassurance_Key,Custom
TXN-0000686,CUST-000439,Bancassurance_Key,Custom
TXN-0000687,CUST-000132,Bancassurance_Key,Custom
TXN-0000688,CUST-000850,Bancassurance_Key,Custom
TXN-0000689,CUST-000835,Bancassurance_Key,Custom
TXN-0000690,CUST-000678,Bancassurance_Key,Custom
TXN-0000691,CUST-001112,Bancassurance_Key,Custom
TXN-0000692,CUST-000955,Bancassurance_Key,Custom
TXN-0000693,CUST-000852,Bancassurance_Key,Custom
TXN-0000694,CUST-000128,Bancassurance_Key,Custom
TXN-0000695,CUST-000424,Bancassurance_Key,Custom
TXN-0000696,CUST-000861,Bancassurance_Key,Custom
TXN-0000697,CUST-000798,Bancassurance_Key,Custom
TXN-0000698,CUST-001197,Bancassurance_Key,Custom
TXN-0000699,CUST-001425,Bancassurance_Key,Custom
TXN-0000700,CUST-000041,Bancassurance_Key,Custom
TXN-0000701,CUST-001180,Bancassurance_Key,Custom
TXN-0000702,CUST-000780,Bancassurance_Key,Custom
TXN-0000703,CUST-000977,Bancassurance_Key,Custom
TXN-0000704,CUST-000013,Bancassurance_Key,Custom
TXN-0000705,CUST-000721,Bancassurance_Key,Custom
TXN-0000706,CUST-000612,Bancassurance_Key,Custom
TXN-0000707,CUST-000799,Bancassurance_Key,Custom
TXN-0000708,CUST-000859,Bancassurance_Key,Custom
TXN-0000709,CUST-001103,Bancassurance_Key,Custom
TXN-0000710,CUST-001119,Bancassurance_Key,Custom
TXN-0000711,CUST-001236,Bancassurance_Key,Custom
TXN-0000712,CUST-000452,Bancassurance_Key,Custom
TXN-0000713,CUST-001000,Bancassurance_Key,Custom
TXN-0000714,CUST-000450,Bancassurance_Key,Custom
TXN-0000715,CUST-000559,Bancassurance_Key,Custom
TXN-0000716,CUST-000893,Bancassurance_Key,Custom
TXN-0000717,CUST-000995,Bancassurance_Key,Custom
TXN-0000718,CUST-000060,Bancassurance_Key,Custom
TXN-0000719,CUST-000797,Bancassurance_Key,Custom
TXN-0000720,CUST-000689,Bancassurance_Key,Custom
TXN-0000721,CUST-001370,Bancassurance_Key,Custom
TXN-0000722,CUST-001391,Bancassurance_Key,Custom
TXN-0000723,CUST-000829,Bancassurance_Key,Custom
TXN-0000724,CUST-001484,Bancassurance_Key,Custom
TXN-0000725,CUST-000339,Bancassurance_Key,Custom
TXN-0000726,CUST-000958,Bancassurance_Key,Custom
TXN-0000727,CUST-000262,Bancassurance_Key,Custom
TXN-0000728,CUST-001275,Bancassurance_Key,Custom
TXN-0000729,CUST-001094,Bancassurance_Key,Custom
TXN-0000730,CUST-000056,Bancassurance_Key,Custom
TXN-0000731,CUST-000807,Bancassurance_Key,Custom
TXN-0000732,CUST-001213,Bancassurance_Key,Custom
TXN-0000733,CUST-001156,Bancassurance_Key,Custom
TXN-0000734,CUST-001358,Bancassurance_Key,Custom
TXN-0000735,CUST-000056,Bancassurance_Key,Custom
TXN-0000736,CUST-000172,Bancassurance_Key,Custom
TXN-0000737,CUST-001317,Bancassurance_Key,Custom
TXN-0000738,CUST-000878,Bancassurance_Key,Custom
TXN-0000739,CUST-000278,Bancassurance_Key,Custom
TXN-0000740,CUST-000946,Bancassurance_Key,Custom
TXN-0000741,CUST-000373,Bancassurance_Key,Custom
TXN-0000742,CUST-000103,Bancassurance_Key,Custom
TXN-0000743,CUST-000533,Bancassurance_Key,Custom
TXN-0000744,CUST-000777,Bancassurance_Key,Custom
TXN-0000745,CUST-000671,Bancassurance_Key,Custom
TXN-0000746,CUST-000434,Bancassurance_Key,Custom
TXN-0000747,CUST-000932,Bancassurance_Key,Custom
TXN-0000748,CUST-000670,Bancassurance_Key,Custom
TXN-0000749,CUST-000692,Bancassurance_Key,Custom
TXN-0000750,CUST-000777,Bancassurance_Key,Custom
TXN-0000751,CUST-000570,Bancassurance_Key,Custom
TXN-0000752,CUST-000864,Bancassurance_Key,Custom
TXN-0000753,CUST-000517,Bancassurance_Key,Custom
TXN-0000754,CUST-000168,Bancassurance_Key,Custom
TXN-0000755,CUST-000964,Bancassurance_Key,Custom
TXN-0000756,CUST-000040,Bancassurance_Key,Custom
TXN-0000757,CUST-001105,Bancassurance_Key,Custom
TXN-0000758,CUST-000107,Bancassurance_Key,Custom
TXN-0000759,CUST-000717,Bancassurance_Key,Custom
TXN-0000760,CUST-000460,Bancassurance_Key,Custom
TXN-0000761,CUST-001332,Bancassurance_Key,Custom
TXN-0000762,CUST-000141,Bancassurance_Key,Custom
TXN-0000763,CUST-001335,Bancassurance_Key,Custom
TXN-0000764,CUST-000083,Bancassurance_Key,Custom
TXN-0000765,CUST-000064,Bancassurance_Key,Custom
TXN-0000766,CUST-000507,Bancassurance_Key,Custom
TXN-0000767,CUST-000409,Bancassurance_Key,Custom
TXN-0000768,CUST-000042,Bancassurance_Key,Custom
TXN-0000769,CUST-001273,Bancassurance_Key,Custom
TXN-0000770,CUST-000313,Bancassurance_Key,Custom
TXN-0000771,CUST-000489,Bancassurance_Key,Custom
TXN-0000772,CUST-000259,Bancassurance_Key,Custom
TXN-0000773,CUST-000970,Bancassurance_Key,Custom
TXN-0000774,CUST-001372,Bancassurance_Key,Custom
TXN-0000775,CUST-000235,Bancassurance_Key,Custom
TXN-0000776,CUST-001156,Bancassurance_Key,Custom
TXN-0000777,CUST-000447,Bancassurance_Key,Custom
TXN-0000778,CUST-000953,Bancassurance_Key,Custom
TXN-0000779,CUST-001433,Bancassurance_Key,Custom
TXN-0000780,CUST-000525,Bancassurance_Key,Custom
TXN-0000781,CUST-000756,Bancassurance_Key,Custom
TXN-0000782,CUST-000344,Bancassurance_Key,Custom
TXN-0000783,CUST-001241,Bancassurance_Key,Custom
TXN-0000784,CUST-001244,Bancassurance_Key,Custom
TXN-0000785,CUST-001472,Bancassurance_Key,Custom
TXN-0000786,CUST-000235,Bancassurance_Key,Custom
TXN-0000787,CUST-000336,Bancassurance_Key,Custom
TXN-0000788,CUST-000638,Bancassurance_Key,Custom
TXN-0000789,CUST-000222,Bancassurance_Key,Custom
TXN-0000790,CUST-001186,Bancassurance_Key,Custom
TXN-0000791,CUST-000053,Bancassurance_Key,Custom
TXN-0000792,CUST-000639,Bancassurance_Key,Custom
TXN-0000793,CUST-001180,Bancassurance_Key,Custom
TXN-0000794,CUST-001388,Bancassurance_Key,Custom
TXN-0000795,CUST-000769,Bancassurance_Key,Custom
TXN-0000796,CUST-000813,Bancassurance_Key,Custom
TXN-0000797,CUST-001465,Bancassurance_Key,Custom
TXN-0000798,CUST-000407,Bancassurance_Key,Custom
TXN-0000799,CUST-000156,Bancassurance_Key,Custom
TXN-0000800,CUST-001213,Bancassurance_Key,Custom
TXN-0000801,CUST-001415,Bancassurance_Key,Custom
TXN-0000802,CUST-001285,Bancassurance_Key,Custom
TXN-0000803,CUST-000498,Bancassurance_Key,Custom
TXN-0000804,CUST-000209,Bancassurance_Key,Custom
TXN-0000805,CUST-001428,Bancassurance_Key,Custom
TXN-0000806,CUST-000618,Bancassurance_Key,Custom
TXN-0000807,CUST-001402,Bancassurance_Key,Custom
TXN-0000808,CUST-001230,Bancassurance_Key,Custom
TXN-0000809,CUST-000248,Bancassurance_Key,Custom
TXN-0000810,CUST-001160,Bancassurance_Key,Custom
TXN-0000811,CUST-000085,Bancassurance_Key,Custom
TXN-0000812,CUST-000712,Bancassurance_Key,Custom
TXN-0000813,CUST-001092,Bancassurance_Key,Custom
TXN-0000814,CUST-000878,Bancassurance_Key,Custom
TXN-0000815,CUST-001355,Bancassurance_Key,Custom
TXN-0000816,CUST-000759,Bancassurance_Key,Custom
TXN-0000817,CUST-000142,Bancassurance_Key,Custom
TXN-0000818,CUST-001037,Bancassurance_Key,Custom
TXN-0000819,CUST-001327,Bancassurance_Key,Custom
TXN-0000820,CUST-000699,Bancassurance_Key,Custom
TXN-0000821,CUST-000026,Bancassurance_Key,Custom
TXN-0000822,CUST-000861,Bancassurance_Key,Custom
TXN-0000823,CUST-001004,Bancassurance_Key,Custom
TXN-0000824,CUST-000217,Bancassurance_Key,Custom
TXN-0000825,CUST-000888,Bancassurance_Key,Custom
TXN-0000826,CUST-000742,Bancassurance_Key,Custom
TXN-0000827,CUST-001302,Bancassurance_Key,Custom
TXN-0000828,CUST-000942,Bancassurance_Key,Custom
TXN-0000829,CUST-001449,Bancassurance_Key,Custom
TXN-0000830,CUST-000314,Bancassurance_Key,Custom
TXN-0000831,CUST-000892,Bancassurance_Key,Custom
TXN-0000832,CUST-000361,Bancassurance_Key,Custom
TXN-0000833,CUST-001069,Bancassurance_Key,Custom
TXN-0000834,CUST-001333,Bancassurance_Key,Custom
TXN-0000835,CUST-000554,Bancassurance_Key,Custom
TXN-0000836,CUST-001262,Bancassurance_Key,Custom
TXN-0000837,CUST-001103,Bancassurance_Key,Custom
TXN-0000838,CUST-000991,Bancassurance_Key,Custom
TXN-0000839,CUST-000953,Bancassurance_Key,Custom
TXN-0000840,CUST-000893,Bancassurance_Key,Custom
TXN-0000841,CUST-001498,Bancassurance_Key,Custom
TXN-0000842,CUST-001214,Bancassurance_Key,Custom
TXN-0000843,CUST-000550,Bancassurance_Key,Custom
TXN-0000844,CUST-000661,Bancassurance_Key,Custom
TXN-0000845,CUST-000503,Bancassurance_Key,Custom
TXN-0000846,CUST-000178,Bancassurance_Key,Custom
TXN-0000847,CUST-000572,Bancassurance_Key,Custom
TXN-0000848,CUST-000924,Bancassurance_Key,Custom
TXN-0000849,CUST-000500,Bancassurance_Key,Custom
TXN-0000850,CUST-000952,Bancassurance_Key,Custom
TXN-0000851,CUST-001168,Bancassurance_Key,Custom
TXN-0000852,CUST-001250,Bancassurance_Key,Custom
TXN-0000853,CUST-001369,Bancassurance_Key,Custom
TXN-0000854,CUST-000777,Bancassurance_Key,Custom
TXN-0000855,CUST-000689,Bancassurance_Key,Custom
TXN-0000856,CUST-000059,Bancassurance_Key,Custom
TXN-0000857,CUST-001013,Bancassurance_Key,Custom
TXN-0000858,CUST-000666,Bancassurance_Key,Custom
TXN-0000859,CUST-000373,Bancassurance_Key,Custom
TXN-0000860,CUST-000999,Bancassurance_Key,Custom
TXN-0000861,CUST-000435,Bancassurance_Key,Custom
TXN-0000862,CUST-000727,Bancassurance_Key,Custom
TXN-0000863,CUST-000530,Bancassurance_Key,Custom
TXN-0000864,CUST-000698,Bancassurance_Key,Custom
TXN-0000865,CUST-000573,Bancassurance_Key,Custom
TXN-0000866,CUST-001221,Bancassurance_Key,Custom
TXN-0000867,CUST-001437,Bancassurance_Key,Custom
TXN-0000868,CUST-000566,Bancassurance_Key,Custom
TXN-0000869,CUST-001139,Bancassurance_Key,Custom
TXN-0000870,CUST-000021,Bancassurance_Key,Custom
TXN-0000871,CUST-001059,Bancassurance_Key,Custom
TXN-0000872,CUST-000392,Bancassurance_Key,Custom
TXN-0000873,CUST-000176,Bancassurance_Key,Custom
TXN-0000874,CUST-000495,Bancassurance_Key,Custom
TXN-0000875,CUST-001475,Bancassurance_Key,Custom
TXN-0000876,CUST-000833,Bancassurance_Key,Custom
TXN-0000877,CUST-001001,Bancassurance_Key,Custom
TXN-0000878,CUST-001138,Bancassurance_Key,Custom
TXN-0000879,CUST-000493,Bancassurance_Key,Custom
TXN-0000880,CUST-001415,Bancassurance_Key,Custom
TXN-0000881,CUST-000976,Bancassurance_Key,Custom
TXN-0000882,CUST-001323,Bancassurance_Key,Custom
TXN-0000883,CUST-001458,Bancassurance_Key,Custom
TXN-0000884,CUST-001006,Bancassurance_Key,Custom
TXN-0000885,CUST-000918,Bancassurance_Key,Custom
TXN-0000886,CUST-000036,Bancassurance_Key,Custom
TXN-0000887,CUST-000191,Bancassurance_Key,Custom
TXN-0000888,CUST-000603,Bancassurance_Key,Custom
TXN-0000889,CUST-000454,Bancassurance_Key,Custom
TXN-0000890,CUST-000829,Bancassurance_Key,Custom
TXN-0000891,CUST-001417,Bancassurance_Key,Custom
TXN-0000892,CUST-000499,Bancassurance_Key,Custom
TXN-0000893,CUST-000628,Bancassurance_Key,Custom
TXN-0000894,CUST-001360,Bancassurance_Key,Custom
TXN-0000895,CUST-001192,Bancassurance_Key,Custom
TXN-0000896,CUST-000756,Bancassurance_Key,Custom
TXN-0000897,CUST-000970,Bancassurance_Key,Custom
TXN-0000898,CUST-001134,Bancassurance_Key,Custom
TXN-0000899,CUST-001088,Bancassurance_Key,Custom
TXN-0000900,CUST-000705,Bancassurance_Key,Custom
TXN-0000901,CUST-000872,Bancassurance_Key,Custom
TXN-0000902,CUST-001128,Bancassurance_Key,Custom
TXN-0000903,CUST-000678,Bancassurance_Key,Custom
TXN-0000904,CUST-000721,Bancassurance_Key,Custom
TXN-0000905,CUST-001440,Bancassurance_Key,Custom
TXN-0000906,CUST-000930,Bancassurance_Key,Custom
TXN-0000907,CUST-000555,Bancassurance_Key,Custom
TXN-0000908,CUST-000628,Bancassurance_Key,Custom
TXN-0000909,CUST-000515,Bancassurance_Key,Custom
TXN-0000910,CUST-000473,Bancassurance_Key,Custom
TXN-0000911,CUST-000248,Bancassurance_Key,Custom
TXN-0000912,CUST-001478,Bancassurance_Key,Custom
TXN-0000913,CUST-000395,Bancassurance_Key,Custom
TXN-0000914,CUST-000647,Bancassurance_Key,Custom
TXN-0000915,CUST-000245,Bancassurance_Key,Custom
TXN-0000916,CUST-001098,Bancassurance_Key,Custom
TXN-0000917,CUST-001414,Bancassurance_Key,Custom
